"Total_Orders","Total_Quantity","Total_Revenue","Avg_Discount","Avg_Profit","Avg_Shipping","Recency"
2,6,1127,0.2,62.4,6.25,166
1,1,248,0.5,165.5,16.6,136
2,3,374,0.3,81.75,8.2,229
1,4,844,0.3,97.2,9.7,300
1,1,196,0.1,108.2,10.8,194
1,1,109,0.4,20.3,2,98
1,1,72,0.3,24,2.4,92
1,5,310,0.5,12.4,1.2,166
1,1,228,0.5,145.7,14.6,278
1,5,360,0.3,14.4,1.4,76
1,1,159,0.5,74.2,7.4,278
1,4,472,0.1,33.3,3.3,59
1,3,744,0.5,130.8,13.1,161
1,1,72,0.3,36,3.6,132
2,4,308,0.5,29.5,2.95,106
1,1,109,0.1,25.7,2.6,196
2,2,330,0.3,54.95,5.45,89
1,1,228,0.5,113.8,11.4,48
1,1,213,0.2,116,11.6,0
1,2,228,0.1,27.2,2.7,70
1,1,199,0.2,79.2,7.9,298
3,4,525,0.466666666666667,50.1,5.03333333333333,17
2,3,554,0.15,93.5,9.35,147
1,5,1140,0.5,136.6,13.7,301
2,2,310,0.45,84.45,8.45,221
2,4,812,0.45,112.25,11.2,78
1,4,288,0.2,18,1.8,232
1,1,85,0.1,2.5,0.2,241
1,3,99,0.2,11,1.1,128
2,6,560,0.3,87.45,8.75,148
1,1,117,0.3,23,2.3,38
2,10,1960,0.25,91.5,9.15,17
1,1,224,0.2,126.1,12.6,265
1,1,62,0.5,20.7,2.1,353
1,2,426,0.4,116,11.6,80
1,2,456,0.5,125.2,12.5,135
1,1,62,0.5,62,6.2,248
2,3,632,0.4,121.85,12.2,179
1,1,109,0.1,25.7,2.6,328
2,7,854,0.25,32.25,3.25,43
2,3,635,0.25,114.85,11.5,103
1,4,468,0.3,18.3,1.8,63
1,1,224,0.4,130.6,13.1,133
2,2,275,0.25,94.3,9.45,32
1,3,750,0.2,132.5,13.3,170
1,2,392,0.2,108.2,10.8,294
1,1,54,0.3,27,2.7,192
1,3,477,0.5,74.2,7.4,362
1,4,560,0.3,43.2,4.3,201
1,4,1000,0.2,150,15,97
2,5,360,0.25,21,2.1,157
2,3,403,0.35,34.4,3.4,126
1,2,462,0.1,137.1,13.7,252
1,1,224,0.3,137.3,13.7,164
1,1,118,0.2,14.4,1.4,321
1,1,248,0.2,163,16.3,204
1,1,117,0.3,26.5,2.6,188
1,2,436,0.5,116.2,11.6,43
1,2,448,0.5,130.6,13.1,158
1,1,159,0.4,59.9,6,234
1,1,114,0.2,29.4,2.9,156
2,2,331,0.3,77.2,7.7,153
1,1,117,0.1,34.7,3.5,54
1,1,72,0.2,14.4,1.4,146
2,6,707,0.2,21,2.1,81
1,1,224,0.4,135,13.5,133
1,4,596,0.2,39.2,3.9,58
2,5,705,0.35,85.55,8.55,14
1,2,170,0.4,1.6,0.2,5
1,1,228,0.5,136.6,13.7,21
2,7,876,0.35,69.55,6.95,41
1,1,85,0.4,28.3,2.8,94
1,2,496,0.3,153.1,15.3,250
1,1,248,0.4,138.2,13.8,118
1,5,1120,0.5,110.4,11,300
2,2,139,0.4,9.4,0.95,153
1,5,590,0.3,20.3,2,252
2,6,547,0.45,22.2,2.2,111
1,5,610,0.4,17.6,1.8,235
1,2,318,0.5,63.1,6.3,203
1,1,54,0.1,18,1.8,219
1,2,218,0.4,24.6,2.5,80
1,2,244,0.5,29.8,3,143
1,2,124,0.5,31,3.1,25
1,2,456,0.4,129.8,13,17
1,4,488,0.3,27.4,2.7,146
1,5,1120,0.4,121.6,12.2,97
1,4,472,0.2,19.1,1.9,177
2,2,213,0.35,62.55,6.25,51
1,4,416,0.2,3.2,0.3,85
1,4,844,0.3,105.7,10.6,92
1,1,159,0.3,64.7,6.5,195
2,5,571,0.35,80.4,8,199
1,5,545,0.5,1.8,0.2,226
1,1,114,0.3,29.4,2.9,254
1,1,109,0.5,27.9,2.8,302
1,3,588,0.4,104.2,10.4,189
2,2,181,0.4,31.95,3.2,136
1,1,122,0.1,40.8,4.1,118
2,3,488,0.5,63.6,6.4,293
1,5,795,0.5,39.3,3.9,74
1,5,1240,0.4,118.4,11.8,124
1,1,218,0.3,131.5,13.1,133
1,1,224,0.5,132.8,13.3,57
1,3,684,0.5,141.2,14.1,72
1,2,462,0.2,132.5,13.3,161
2,6,1198,0.3,112.85,11.25,30
1,1,213,0.5,124.5,12.4,339
2,5,590,0.25,26.5,2.65,109
1,4,560,0.2,48.8,4.9,336
1,1,109,0.5,23.6,2.4,313
1,5,610,0.5,35.9,3.6,9
2,4,545,0.5,76.4,7.65,43
1,1,140,0.1,55.8,5.6,142
1,1,85,0.4,21.3,2.1,249
1,5,1055,0.2,109.9,11,209
2,3,676,0.15,144.75,14.45,13
2,3,390,0.3,69.15,6.9,26
1,2,170,0.4,1.6,0.2,137
1,1,109,0.5,12.7,1.3,72
1,4,1000,0.1,160,16,153
1,1,211,0.3,118.3,11.8,355
2,3,335,0.15,30.2,3.05,8
1,2,280,0.2,54.4,5.4,111
2,5,1148,0.25,124.7,12.45,124
1,3,684,0.4,134.3,13.4,191
1,1,218,0.5,127.1,12.7,87
1,2,384,0.1,100.5,10,215
1,1,248,0.5,165.5,16.6,119
1,5,1065,0.5,101.1,10.1,57
1,3,327,0.5,19.2,1.9,323
1,2,170,0.4,1.6,0.2,106
1,1,117,0.3,31.2,3.1,94
2,5,454,0.35,19.1,1.9,1
1,5,1140,0.1,136.6,13.7,224
2,6,778,0.25,33.9,3.4,84
1,1,213,0.3,113.8,11.4,248
1,1,218,0.5,94.4,9.4,181
1,1,140,0.1,57.2,5.7,182
1,1,218,0.4,124.9,12.5,114
1,5,795,0.5,39.3,3.9,30
1,1,85,0.4,3.3,0.3,298
2,2,244,0.3,46.95,4.7,97
1,1,117,0.3,30,3,56
1,1,122,0.4,34.7,3.5,284
1,1,72,0.3,36,3.6,233
1,5,1090,0.3,105.3,10.5,9
2,7,1283,0.4,66,6.6,124
1,1,192,0.2,64,6.4,256
1,2,436,0.5,124.9,12.5,30
1,1,72,0.2,72,7.2,116
3,4,788,0.233333333333333,98.7666666666667,9.86666666666667,9
1,4,1000,0.2,130,13,288
1,1,85,0.4,21.3,2.1,89
2,4,822,0.2,93.25,9.35,25
1,1,159,0.5,71.1,7.1,128
1,3,366,0.5,38.3,3.8,119
1,5,980,0.5,106.2,10.6,29
1,3,684,0.5,127.5,12.7,164
2,7,1484,0.35,83.95,8.4,92
2,8,1774,0.4,107.5,10.75,130
1,1,85,0.4,3.3,0.3,166
1,1,122,0.4,39.6,4,38
1,1,196,0.5,114,11.4,223
2,2,435,0.15,107.8,10.75,115
1,3,597,0.2,107.1,10.7,250
2,6,1212,0.3,81.5,8.15,19
1,3,744,0.4,138.2,13.8,97
1,4,872,0.4,120.6,12.1,198
1,5,1240,0.5,155.6,15.6,256
2,2,289,0.3,60,6,148
1,3,684,0.4,120.6,12.1,146
1,1,196,0.4,108.2,10.8,288
2,2,337,0.2,58.65,5.85,109
1,3,672,0.4,130.6,13.1,242
1,1,231,0.3,139.5,13.9,303
2,6,1052,0.2,55.3,5.55,0
1,1,211,0.1,99.4,9.9,306
1,1,118,0.2,8.5,0.9,1
1,5,1240,0.4,143.2,14.3,76
1,4,456,0.2,11.2,1.1,99
1,1,213,0.1,124.5,12.4,229
1,1,231,0.3,141.8,14.2,271
1,1,213,0.4,107.4,10.7,200
1,1,159,0.4,53.6,5.4,79
1,1,109,0.1,27.9,2.8,168
1,1,65,0.2,13,1.3,42
1,1,231,0.3,116.4,11.6,110
1,2,170,0.4,1.6,0.2,98
1,5,425,0.4,17,1.7,153
1,4,924,0.3,123.3,12.3,86
1,1,62,0.3,20.7,2.1,84
1,2,108,0.1,27,2.7,236
1,1,248,0.1,165.5,16.6,137
1,5,425,0.2,17,1.7,153
1,2,170,0.5,3.3,0.3,340
1,1,118,0.3,23.8,2.4,248
1,1,85,0.4,3.3,0.3,58
1,1,85,0.5,1.6,0.2,46
1,5,425,0.2,17,1.7,153
2,9,1150,0.2,31.45,3.15,172
2,3,610,0.3,91.85,9.2,81
1,2,448,0.5,139.5,14,303
1,2,496,0.5,163,16.3,285
2,7,1046,0.35,41.75,4.2,15
1,1,122,0.3,31,3.1,194
1,5,1120,0.3,110.4,11,83
1,3,447,0.1,55.6,5.6,345
1,1,54,0.3,27,2.7,89
1,1,117,0.2,30,3,236
1,1,250,0.1,167.5,16.8,224
1,5,270,0.3,10.8,1.1,165
1,2,124,0.5,31,3.1,168
1,1,211,0.2,118.3,11.8,332
1,2,244,0.4,32.2,3.2,136
4,15,3030,0.375,96.85,9.675,55
1,4,456,0.1,29.4,2.9,244
1,1,159,0.5,55.2,5.5,187
1,5,590,0.1,32.1,3.2,257
1,2,496,0.5,153.1,15.3,156
1,3,693,0.2,116.4,11.6,142
1,3,654,0.4,111.8,11.2,232
1,2,222,0.1,24.3,2.4,156
1,1,85,0.3,28.3,2.8,157
1,4,1000,0.3,120,12,147
1,1,114,0.2,31.7,3.2,19
2,2,355,0.45,88.2,8.8,153
2,5,969,0.25,69.3,6.9,124
1,1,85,0.5,0.8,0.1,318
1,5,795,0.5,39.3,3.9,362
1,3,639,0.5,126.6,12.7,209
2,5,553,0.3,22.8,2.25,139
2,2,283,0.35,100.4,10.05,222
2,5,574,0.25,26.15,2.6,70
1,4,216,0.2,13.5,1.4,272
1,1,72,0.3,36,3.6,231
2,4,455,0.25,26.6,2.65,5
2,6,664,0.3,22.3,2.25,93
1,1,114,0.2,22.6,2.3,41
2,8,1434,0.4,85.25,8.5,17
1,1,33,0.1,33,3.3,105
1,5,1140,0.4,102.4,10.2,168
1,1,130,0.1,43.5,4.4,225
1,5,1250,0.3,132.5,13.3,250
1,5,545,0.5,1.8,0.2,299
1,2,280,0.2,48.8,4.9,226
1,1,118,0.3,27.4,2.7,245
1,1,231,0.3,144.1,14.4,194
1,5,1090,0.4,94.4,9.4,102
1,5,980,0.5,106.2,10.6,59
1,4,560,0.3,37.6,3.8,227
1,2,124,0.5,31,3.1,44
3,12,2465,0.333333333333333,91.2333333333333,9.1,47
1,1,159,0.5,71.1,7.1,101
2,2,180,0.3,48.8,4.9,39
1,5,610,0.4,17.6,1.8,218
1,3,354,0.2,20.3,2,43
1,1,196,0.5,106.2,10.6,80
1,1,117,0.3,23,2.3,143
2,2,472,0.3,129.45,12.95,71
1,2,456,0.3,134.3,13.4,53
1,2,222,0.2,19.9,2,250
1,1,72,0.1,14.4,1.4,259
2,3,477,0.4,63.1,6.35,9
1,1,109,0.5,27.9,2.8,90
1,1,228,0.4,111.5,11.2,99
3,9,1329,0.4,41.4666666666667,4.16666666666667,167
2,5,1038,0.2,72.85,7.3,14
1,1,224,0.4,126.1,12.6,144
1,5,795,0.4,47.2,4.7,97
1,2,462,0.2,141.8,14.2,52
2,3,547,0.3,85.05,8.5,249
1,1,118,0.2,30.9,3.1,344
1,4,472,0.2,28.6,2.9,285
1,1,118,0.3,32.1,3.2,111
1,2,392,0.4,108.2,10.8,72
1,1,228,0.3,141.2,14.1,150
2,5,1011,0.45,98.55,9.85,178
1,1,196,0.4,108.2,10.8,297
1,2,500,0.1,165,16.5,145
1,2,124,0.5,31,3.1,266
1,3,333,0.2,24.3,2.4,14
1,1,85,0.2,28.3,2.8,228
1,1,62,0.1,15.5,1.6,222
2,3,565,0.5,80,8,177
2,7,718,0.2,75.15,7.55,53
1,1,231,0.1,144.1,14.4,165
1,2,448,0.5,121.6,12.2,118
1,5,980,0.2,96.4,9.6,124
1,4,796,0.2,87.2,8.7,58
1,1,159,0.4,72.6,7.3,260
1,1,117,0.3,33.5,3.3,142
1,4,636,0.3,59.9,6,263
1,4,992,0.4,148.2,14.8,227
1,2,124,0.5,31,3.1,34
1,1,62,0.5,20.7,2.1,51
2,6,560,0.2,78.7,7.85,101
1,4,844,0.3,88.8,8.9,105
2,2,448,0.45,138.4,13.85,80
1,1,62,0.5,62,6.2,238
1,5,1250,0.3,107.5,10.8,72
1,1,62,0.5,62,6.2,354
1,1,149,0.2,66,6.6,322
4,13,2049,0.25,72.8,7.25,29
1,2,392,0.5,104.2,10.4,38
1,5,1120,0.4,99.2,9.9,289
2,4,728,0.35,80,8,54
1,5,425,0.5,0.8,0.1,270
1,1,118,0.2,33.3,3.3,233
1,5,570,0.2,22.6,2.3,207
1,1,211,0.3,105.7,10.6,210
1,1,248,0.3,145.7,14.6,106
2,5,596,0.2,34.2,3.4,111
1,1,248,0.4,163,16.3,86
1,1,224,0.4,130.6,13.1,165
2,6,1338,0.5,125.3,12.55,4
1,5,610,0.4,17.6,1.8,47
1,4,468,0.2,27.6,2.8,9
1,2,426,0.5,120.2,12,1
1,1,231,0.2,141.8,14.2,173
1,1,228,0.5,113.8,11.4,30
1,1,250,0.3,132.5,13.3,187
2,7,760,0.3,24.5,2.45,70
1,5,610,0.3,23.7,2.4,133
1,1,149,0.2,31.8,3.2,81
1,1,140,0.3,43.2,4.3,229
1,5,1120,0.5,132.8,13.3,119
2,6,756,0.3,65.5,6.55,206
1,4,468,0.3,18.3,1.8,90
1,4,1000,0.3,140,14,242
1,4,444,0.1,17.7,1.8,10
1,1,117,0.3,19.5,1.9,357
1,1,114,0.3,24.9,2.5,67
2,9,2084,0.25,120.5,12.05,84
1,3,216,0.1,24,2.4,250
2,5,1044,0.45,124.5,12.45,3
1,1,248,0.4,128.3,12.8,335
1,1,85,0.3,28.3,2.8,78
1,2,318,0.4,66.3,6.6,64
2,8,1728,0.3,108.85,10.85,71
1,1,85,0.5,4.2,0.4,259
3,7,813,0.333333333333333,41.3666666666667,4.16666666666667,73
1,1,85,0.5,0.8,0.1,219
3,9,1341,0.3,47.8666666666667,4.8,3
1,1,109,0.1,25.7,2.6,89
2,6,1166,0.25,51.35,5.1,30
1,3,666,0.1,135.3,13.5,137
1,4,888,0.1,133.1,13.3,194
1,1,109,0.5,25.7,2.6,140
1,1,211,0.2,126.8,12.7,202
1,1,159,0.3,64.7,6.5,255
2,2,420,0.45,109.15,10.9,158
1,2,448,0.4,126.1,12.6,153
1,1,114,0.2,31.7,3.2,20
1,4,520,0.1,34.4,3.4,88
1,1,211,0.1,99.4,9.9,231
1,1,118,0.3,23.8,2.4,59
1,1,213,0.4,124.5,12.4,167
1,1,109,0.5,7.2,0.7,292
1,4,636,0.4,66.3,6.6,14
1,4,488,0.4,22.5,2.2,347
1,4,340,0.4,21.3,2.1,250
1,1,250,0.2,160,16,140
1,1,250,0.2,160,16,198
1,2,170,0.5,42.5,4.3,85
1,1,250,0.3,160,16,149
1,1,211,0.2,78.3,7.8,345
1,1,85,0.2,21.3,2.1,260
2,4,636,0.4,66.25,6.6,71
1,1,72,0.2,72,7.2,131
1,2,218,0.3,22.5,2.2,34
1,3,744,0.4,138.2,13.8,110
1,2,444,0.2,124.2,12.4,102
1,1,159,0.1,72.6,7.3,98
2,6,991,0.45,81.8,8.15,178
1,1,117,0.1,33.5,3.3,232
2,2,435,0.25,131.95,13.2,133
2,6,913,0.3,83.1,8.3,1
1,2,244,0.5,29.8,3,10
1,3,639,0.4,120.2,12,229
1,1,196,0.5,86.6,8.7,107
1,4,924,0.1,141.8,14.2,249
2,2,500,0.2,158.75,15.9,87
2,4,789,0.35,107.8,10.8,20
1,1,224,0.4,135,13.5,13
1,5,270,0.3,10.8,1.1,85
1,1,140,0.3,55.8,5.6,19
1,1,231,0.3,139.5,13.9,64
1,1,213,0.1,130.9,13.1,332
1,1,117,0.3,33.5,3.3,261
1,1,250,0.3,157.5,15.8,227
1,1,72,0.3,72,7.2,106
1,4,560,0.1,54.4,5.4,47
1,5,425,0.5,0.8,0.1,217
2,3,696,0.35,134.9,13.5,78
1,1,228,0.4,138.9,13.9,345
2,7,776,0.35,32.6,3.3,11
2,4,514,0.35,69.05,6.95,113
1,2,124,0.4,31,3.1,170
1,1,228,0.4,120.6,12.1,351
1,4,248,0.5,15.5,1.6,147
1,5,1065,0.4,90.4,9,332
3,5,490,0.4,32.9666666666667,3.3,94
1,1,250,0.2,160,16,250
2,6,657,0.1,51.6,5.15,13
1,4,436,0.5,7.2,0.7,177
1,4,472,0.2,19.1,1.9,0
1,1,114,0.2,31.7,3.2,78
2,8,1731,0.35,108.25,10.8,3
1,1,196,0.5,76.8,7.7,301
1,5,1120,0.1,132.8,13.3,80
1,2,448,0.5,139.5,14,22
1,3,672,0.4,130.6,13.1,255
1,1,114,0.3,20.3,2,112
1,1,159,0.4,66.3,6.6,126
1,5,1120,0.4,121.6,12.2,103
1,1,62,0.3,62,6.2,363
1,5,1140,0.4,102.4,10.2,158
1,3,354,0.1,27.4,2.7,243
1,1,211,0.3,105.7,10.6,338
1,1,211,0.1,128.9,12.9,164
2,5,545,0.25,23,2.3,118
1,1,213,0.4,128.7,12.9,309
1,5,795,0.5,71.1,7.1,222
1,3,327,0.5,19.2,1.9,81
1,1,248,0.4,128.3,12.8,198
1,5,610,0.4,29.8,3,153
1,1,213,0.1,126.6,12.7,22
3,10,2270,0.266666666666667,93.0333333333333,9.33333333333333,29
1,1,218,0.4,111.8,11.2,231
1,5,545,0.5,23.6,2.4,99
1,1,211,0.2,126.8,12.7,221
3,8,1375,0.3,53.8666666666667,5.36666666666667,116
2,5,795,0.2,68.65,6.85,198
1,3,660,0.2,113.6,11.4,53
1,2,444,0.2,124.2,12.4,236
1,1,122,0.5,40.8,4.1,329
3,8,1004,0.4,85.7,8.56666666666667,157
2,6,793,0.4,88.1,8.8,216
1,1,140,0.1,58.6,5.9,36
1,1,211,0.2,118.3,11.8,110
1,1,224,0.2,139.5,14,108
1,4,472,0.2,28.6,2.9,95
1,2,422,0.1,118.3,11.8,236
1,5,795,0.5,39.3,3.9,86
1,1,213,0.2,120.2,12,102
1,1,218,0.4,111.8,11.2,255
1,2,448,0.5,121.6,12.2,321
1,1,218,0.5,105.3,10.5,299
1,4,924,0.2,132.5,13.3,336
1,2,392,0.3,104.2,10.4,68
1,1,62,0.5,62,6.2,114
1,5,610,0.4,29.8,3,40
2,7,1342,0.2,69.6,6.95,76
1,1,118,0.2,33.3,3.3,359
1,1,85,0.5,21.3,2.1,144
2,3,661,0.4,110.5,11.05,54
1,1,54,0.2,54,5.4,81
1,1,109,0.1,27.9,2.8,119
1,5,585,0.3,13.6,1.4,242
1,1,109,0.4,26.8,2.7,208
1,5,545,0.2,18.1,1.8,352
1,1,196,0.4,108.2,10.8,225
1,2,426,0.5,111.7,11.2,238
1,1,159,0.5,59.9,6,188
2,2,282,0.4,69.3,6.95,9
1,1,114,0.2,29.4,2.9,320
2,2,417,0.25,117,11.7,120
1,5,795,0.5,55.2,5.5,194
1,4,852,0.3,107.4,10.7,160
1,1,109,0.4,15.9,1.6,0
3,7,871,0.366666666666667,29.4333333333333,2.96666666666667,43
1,4,560,0.1,54.4,5.4,158
1,3,588,0.5,86.6,8.7,249
1,3,312,0.2,17.8,1.8,148
1,1,192,0.2,73.6,7.4,208
1,5,1120,0.4,99.2,9.9,322
1,1,72,0.3,36,3.6,285
1,3,639,0.5,126.6,12.7,214
1,1,192,0.2,108.2,10.8,167
1,4,216,0.3,13.5,1.4,156
2,5,823,0.5,91.1,9.1,209
1,1,72,0.3,72,7.2,345
1,2,456,0.4,129.8,13,165
1,5,310,0.5,12.4,1.2,207
1,1,122,0.5,38.3,3.8,246
1,2,384,0.2,92.8,9.3,12
1,1,250,0.3,157.5,15.8,51
1,2,244,0.4,37.1,3.7,261
2,4,909,0.1,110.85,11.1,181
2,6,607,0.4,19.4,1.95,114
1,5,1120,0.5,88,8.8,52
1,1,118,0.2,30.9,3.1,352
1,4,784,0.4,84.6,8.5,172
1,2,218,0.4,24.6,2.5,154
1,2,236,0.2,33.3,3.3,24
1,4,992,0.3,138.2,13.8,348
1,2,448,0.5,139.5,14,26
1,3,660,0.2,126.8,12.7,4
1,5,1090,0.5,83.5,8.4,55
1,1,85,0.2,21.3,2.1,18
2,2,250,0.3,80.1,8,249
1,4,416,0.2,7.4,0.7,110
1,2,436,0.5,124.9,12.5,7
1,1,159,0.5,77.4,7.7,55
1,5,425,0.5,17,1.7,31
1,2,462,0.2,132.5,13.3,11
1,5,310,0.3,12.4,1.2,75
1,2,318,0.4,72.6,7.3,26
1,1,149,0.2,54.1,5.4,65
1,3,351,0.2,30,3,228
1,3,672,0.4,117.1,11.7,31
1,3,327,0.4,22.5,2.2,261
1,4,560,0.3,32,3.2,98
1,1,140,0.1,57.2,5.7,135
1,5,425,0.5,0.8,0.1,176
1,4,852,0.5,124.5,12.4,29
1,1,231,0.2,146.4,14.6,151
1,2,448,0.3,130.6,13.1,337
1,1,54,0.2,54,5.4,21
1,4,992,0.4,148.2,14.8,145
1,1,196,0.1,110.1,11,154
2,5,1213,0.35,129.35,12.95,61
1,5,610,0.5,35.9,3.6,142
2,4,745,0.3,60.5,6.05,104
1,1,159,0.4,59.9,6,304
1,4,456,0.2,24.9,2.5,68
1,1,109,0.5,24.6,2.5,264
1,1,196,0.1,108.2,10.8,141
1,2,124,0.4,31,3.1,111
1,5,1065,0.3,101.1,10.1,146
1,1,54,0.3,18,1.8,237
1,1,196,0.5,106.2,10.6,363
1,1,122,0.5,17.6,1.8,84
1,5,545,0.5,23.6,2.4,110
1,1,248,0.3,145.7,14.6,320
1,5,1120,0.4,99.2,9.9,50
3,10,1558,0.5,63.9666666666667,6.4,52
1,1,224,0.4,126.1,12.6,181
1,5,980,0.4,76.8,7.7,323
1,1,85,0.3,2.5,0.2,174
1,1,248,0.3,160.6,16.1,337
4,12,2018,0.225,51.375,5.125,155
2,8,1295,0.25,77.35,7.75,20
1,3,351,0.2,30,3,119
1,5,360,0.2,14.4,1.4,312
1,4,1000,0.1,140,14,141
1,5,545,0.5,1.8,0.2,150
1,2,318,0.5,75.8,7.6,87
1,4,216,0.3,13.5,1.4,356
1,5,425,0.5,17,1.7,132
1,2,444,0.2,124.2,12.4,284
3,11,1388,0.433333333333333,33.4333333333333,3.36666666666667,67
2,6,1211,0.3,109.3,10.95,33
1,5,425,0.5,17,1.7,223
1,5,1065,0.5,79.8,8,33
1,2,456,0.5,143.4,14.3,246
1,4,444,0.2,8.8,0.9,87
1,1,85,0.5,28.3,2.8,310
1,2,244,0.5,29.8,3,69
1,1,159,0.5,47.2,4.7,167
2,5,1132,0.3,87.8,8.75,56
1,1,54,0.3,54,5.4,98
1,4,844,0.3,88.8,8.9,248
1,1,159,0.4,53.6,5.4,129
1,4,456,0.3,20.3,2,222
1,3,654,0.4,111.8,11.2,224
2,7,1069,0.15,61.25,6.1,14
2,2,414,0.4,120.7,12.05,37
2,6,1312,0.35,80.25,8.05,49
1,1,114,0.2,28.3,2.8,245
3,3,538,0.3,81.6333333333333,8.16666666666667,57
1,1,62,0.5,62,6.2,238
1,1,54,0.3,54,5.4,57
1,2,462,0.1,146.4,14.6,183
1,4,844,0.2,114.1,11.4,178
1,1,224,0.4,135,13.5,286
1,1,117,0.1,33.5,3.3,140
2,6,1042,0.35,58.55,5.85,116
1,1,118,0.2,33.3,3.3,72
1,5,1140,0.5,113.8,11.4,183
1,2,496,0.3,153.1,15.3,153
1,5,795,0.5,39.3,3.9,154
2,6,835,0.3,70.15,7.05,80
1,2,298,0.2,54.1,5.4,354
1,4,924,0.2,132.5,13.3,321
4,12,841,0.275,28.275,2.8,55
2,3,303,0.3,13.95,1.4,117
1,2,392,0.5,112.1,11.2,216
2,2,105,0.15,52.5,5.25,27
1,5,360,0.3,14.4,1.4,0
1,2,318,0.3,69.5,6.9,202
1,2,456,0.5,134.3,13.4,323
2,2,244,0.3,34.65,3.45,16
1,1,192,0.2,104.3,10.4,3
1,1,224,0.1,141.8,14.2,240
1,1,159,0.3,74.2,7.4,234
1,1,196,0.4,108.2,10.8,237
1,5,545,0.3,12.7,1.3,69
1,1,33,0.1,6.6,0.7,63
2,6,823,0.4,73.05,7.3,16
1,2,318,0.5,63.1,6.3,117
1,1,85,0.3,28.3,2.8,223
1,2,496,0.5,163,16.3,337
1,4,456,0.3,20.3,2,279
1,4,896,0.5,99.2,9.9,104
2,3,435,0.35,53.5,5.35,83
1,3,654,0.5,105.3,10.5,57
1,4,340,0.3,21.3,2.1,234
1,2,222,0.1,28.8,2.9,99
3,3,334,0.233333333333333,42.4666666666667,4.23333333333333,39
2,9,816,0.15,15.1,1.5,26
1,1,111,0.2,19.9,2,15
1,2,496,0.4,148.2,14.8,67
1,2,222,0.1,24.3,2.4,147
1,1,159,0.4,75.8,7.6,279
2,6,704,0.1,31.6,3.15,119
1,1,211,0.1,128.9,12.9,18
1,5,1140,0.5,91,9.1,237
1,1,85,0.3,28.3,2.8,114
1,1,196,0.1,114,11.4,58
1,1,218,0.4,111.8,11.2,77
1,4,468,0.1,23,2.3,224
2,2,236,0.2,30.3,3.05,33
2,2,312,0.15,89.1,8.95,216
1,3,693,0.2,116.4,11.6,11
1,1,140,0.3,47.4,4.7,299
1,1,250,0.2,157.5,15.8,35
1,4,456,0.2,24.9,2.5,102
1,3,195,0.2,21.7,2.2,260
1,1,159,0.1,74.2,7.4,266
1,1,211,0.1,128.9,12.9,224
1,2,260,0.2,39.6,4,351
2,9,1540,0.35,62.1,6.25,46
1,3,420,0.2,39,3.9,189
1,5,545,0.5,1.8,0.2,16
1,2,500,0.2,160,16,249
1,1,65,0.1,65,6.5,244
1,5,585,0.3,7.8,0.8,246
2,3,350,0.3,34,3.4,153
1,4,288,0.2,18,1.8,56
2,4,885,0.35,126.65,12.65,46
2,3,595,0.35,97.4,9.75,44
1,1,122,0.2,39.6,4,80
1,2,436,0.4,129.3,12.9,89
1,4,872,0.5,94.4,9.4,119
1,1,218,0.4,111.8,11.2,147
1,2,496,0.5,143.2,14.3,165
1,5,545,0.4,7.2,0.7,234
2,6,1342,0.25,120.65,12.05,67
1,4,912,0.5,102.4,10.2,255
1,4,852,0.4,98.9,9.9,242
1,1,213,0.4,116,11.6,352
1,2,318,0.3,69.5,6.9,319
1,1,228,0.2,134.3,13.4,249
2,4,295,0.45,18.3,1.85,41
1,4,596,0.1,51.1,5.1,140
1,1,213,0.4,124.5,12.4,46
2,2,333,0.45,78.65,7.85,278
2,2,310,0.2,68.8,6.85,4
3,4,676,0.266666666666667,66.5,6.66666666666667,133
1,1,130,0.2,24,2.4,137
1,1,118,0.3,33.3,3.3,268
1,5,795,0.3,55.2,5.5,66
1,5,310,0.4,12.4,1.2,157
2,4,904,0.1,136.5,13.65,222
1,4,496,0.1,39,3.9,25
1,1,33,0.2,33,3.3,228
1,5,310,0.4,12.4,1.2,334
1,4,288,0.2,18,1.8,276
1,2,436,0.2,129.3,12.9,248
1,1,211,0.1,99.4,9.9,153
1,1,111,0.1,14.4,1.4,25
1,4,1000,0.3,120,12,217
1,1,248,0.4,158.1,15.8,203
1,2,218,0.4,20.3,2,238
1,5,980,0.5,106.2,10.6,29
1,1,159,0.4,72.6,7.3,70
1,1,62,0.3,20.7,2.1,19
1,3,195,0.2,21.7,2.2,41
1,1,192,0.2,104.3,10.4,260
1,5,610,0.5,11.5,1.2,290
2,6,1208,0.25,75.9,7.6,72
1,2,228,0.1,27.2,2.7,104
1,1,72,0.3,24,2.4,183
1,1,224,0.5,132.8,13.3,53
1,1,149,0.2,31.8,3.2,187
1,1,65,0.1,13,1.3,301
1,2,422,0.2,122.6,12.3,67
1,1,83,0.1,16.6,1.7,247
1,5,1065,0.5,122.4,12.2,214
2,6,421,0.35,18.95,1.85,172
2,2,285,0.25,94,9.4,32
1,2,448,0.5,139.5,14,70
3,3,316,0.433333333333333,13.7333333333333,1.4,24
1,2,456,0.4,129.8,13,8
2,6,770,0.15,39.6,3.95,179
1,1,224,0.1,141.8,14.2,301
1,2,218,0.4,24.6,2.5,134
2,5,916,0.3,70.85,7.1,73
1,5,1065,0.4,111.7,11.2,52
